"transaction_id","product"
3362,"newspapers"
3362,"other vegetables"
3363,"whole milk"
3363,"yogurt"
3364,"seasonal products"
3364,"soups"
3365,"photo/film"
3365,"cream cheese "
3366,"cat food"
3366,"butter"
3367,"chewing gum"
3367,"yogurt"
3368,"fruit/vegetable juice"
3368,"sausage"
3368,"sausage"
3368,"domestic eggs"
3368,"seasonal products"
3369,"sugar"
3369,"other vegetables"
3370,"other vegetables"
3370,"tropical fruit"
3370,"seasonal products"
3370,"butter"
3370,"shopping bags"
3371,"ham"
3371,"whole milk"
3371,"candy"
3372,"soda"
3372,"onions"
3372,"cream cheese "
3373,"hamburger meat"
3373,"rolls/buns"
3374,"sausage"
3374,"newspapers"
3374,"cream"
3375,"sauces"
3375,"shopping bags"
3376,"pip fruit"
3376,"fruit/vegetable juice"
3377,"misc. beverages"
3377,"zwieback"
3378,"whole milk"
3378,"mustard"
3379,"pip fruit"
3379,"soda"
3380,"bottled beer"
3380,"bottled water"
3381,"oil"
3381,"canned beer"
3382,"frozen vegetables"
3382,"soft cheese"
3383,"beef"
3383,"female sanitary products"
3384,"ice cream"
3384,"butter"
3385,"sausage"
3385,"sliced cheese"
3385,"salty snack"
3386,"sausage"
3386,"chicken"
3386,"margarine"
3386,"yogurt"
3387,"margarine"
3387,"chocolate"
3388,"rolls/buns"
3388,"other vegetables"
3389,"sliced cheese"
3389,"sugar"
3390,"tropical fruit"
3390,"margarine"
3391,"yogurt"
3391,"salt"
3392,"tropical fruit"
3392,"pastry"
3392,"newspapers"
3393,"root vegetables"
3393,"yogurt"
3393,"tropical fruit"
3393,"shopping bags"
3394,"pot plants"
3394,"liquor (appetizer)"
3395,"misc. beverages"
3395,"dessert"
3396,"bottled beer"
3396,"bottled water"
3397,"cat food"
3397,"semi-finished bread"
3398,"chicken"
3398,"male cosmetics"
3399,"pork"
3399,"chocolate"
3399,"soap"
3400,"rolls/buns"
3400,"UHT-milk"
3401,"finished products"
3401,"pip fruit"
3401,"curd"
3401,"pork"
3401,"curd"
3401,"whipped/sour cream"
3401,"whole milk"
3402,"cereals"
3402,"dessert"
3403,"tropical fruit"
3403,"other vegetables"
3404,"other vegetables"
3404,"rolls/buns"
3404,"root vegetables"
3405,"brown bread"
3405,"coffee"
3406,"UHT-milk"
3406,"soda"
3407,"citrus fruit"
3407,"whole milk"
3408,"curd"
3408,"yogurt"
3408,"domestic eggs"
3409,"pip fruit"
3409,"fruit/vegetable juice"
3410,"sausage"
3410,"curd cheese"
3411,"frankfurter"
3411,"red/blush wine"
3412,"pastry"
3412,"curd"
3413,"pork"
3413,"yogurt"
3413,"whole milk"
3414,"chicken"
3414,"herbs"
3415,"beef"
3415,"meat"
3416,"tropical fruit"
3416,"butter milk"
3417,"soft cheese"
3417,"white wine"
3418,"frozen potato products"
3418,"soda"
3419,"whole milk"
3419,"citrus fruit"
3420,"whole milk"
3420,"seasonal products"
3420,"specialty fat"
3420,"flour"
3421,"sliced cheese"
3421,"napkins"
3422,"root vegetables"
3422,"chocolate"
3423,"tropical fruit"
3423,"hygiene articles"
3424,"salt"
3424,"napkins"
3425,"chocolate"
3425,"rolls/buns"
3426,"pip fruit"
3426,"bottled water"
3427,"turkey"
3427,"whipped/sour cream"
3428,"tropical fruit"
3428,"other vegetables"
3429,"yogurt"
3429,"whipped/sour cream"
3430,"chocolate"
3430,"curd cheese"
3431,"whole milk"
3431,"whipped/sour cream"
3432,"bottled water"
3432,"sugar"
3433,"pastry"
3433,"root vegetables"
3434,"sausage"
3434,"pip fruit"
3435,"packaged fruit/vegetables"
3435,"other vegetables"
3436,"butter milk"
3436,"beverages"
3436,"butter"
3437,"meat"
3437,"pip fruit"
3438,"domestic eggs"
3438,"tropical fruit"
3439,"cream cheese "
3439,"domestic eggs"
3440,"beverages"
3440,"whole milk"
3441,"canned beer"
3441,"other vegetables"
3442,"beef"
3442,"other vegetables"
3443,"white wine"
3443,"cream cheese "
3444,"other vegetables"
3444,"white bread"
3445,"root vegetables"
3445,"shopping bags"
3446,"brandy"
3446,"dessert"
3447,"sausage"
3447,"semi-finished bread"
3448,"root vegetables"
3448,"rolls/buns"
3448,"UHT-milk"
3448,"packaged fruit/vegetables"
3449,"brown bread"
3449,"long life bakery product"
3450,"frankfurter"
3450,"root vegetables"
3451,"yogurt"
3451,"brown bread"
3452,"turkey"
3452,"whole milk"
3453,"rolls/buns"
3453,"mayonnaise"
3453,"flour"
3454,"tropical fruit"
3454,"white wine"
3454,"oil"
3455,"bottled beer"
3455,"newspapers"
3455,"napkins"
3456,"citrus fruit"
3456,"citrus fruit"
3456,"bottled water"
3456,"pastry"
3457,"photo/film"
3457,"canned beer"
3458,"pasta"
3458,"newspapers"
3459,"curd"
3459,"soda"
3460,"rolls/buns"
3460,"yogurt"
3461,"berries"
3461,"pastry"
3462,"butter"
3462,"candy"
3463,"chicken"
3463,"soda"
3464,"rolls/buns"
3464,"bottled water"
3464,"other vegetables"
3464,"finished products"
3464,"other vegetables"
3464,"butter"
3464,"yogurt"
3464,"rolls/buns"
3464,"citrus fruit"
3465,"bottled water"
3465,"soda"
3466,"finished products"
3466,"UHT-milk"
3467,"ham"
3467,"specialty bar"
3468,"tropical fruit"
3468,"soda"
3469,"pork"
3469,"mayonnaise"
3470,"tropical fruit"
3470,"candy"
3470,"fruit/vegetable juice"
3471,"pip fruit"
3471,"bottled water"
3471,"salt"
3472,"chicken"
3472,"chocolate"
3473,"other vegetables"
3473,"brown bread"
3474,"whole milk"
3474,"soft cheese"
3474,"pastry"
3475,"chocolate"
3475,"sliced cheese"
3475,"bottled water"
3475,"oil"
3476,"beef"
3476,"other vegetables"
3477,"specialty chocolate"
3477,"onions"
3478,"fruit/vegetable juice"
3478,"bottled water"
3479,"tropical fruit"
3479,"bottled beer"
3479,"other vegetables"
3479,"oil"
3480,"citrus fruit"
3480,"cat food"
3481,"chewing gum"
3481,"UHT-milk"
3482,"sausage"
3482,"whole milk"
3483,"chocolate"
3483,"tropical fruit"
3484,"yogurt"
3484,"zwieback"
3485,"whole milk"
3485,"pip fruit"
3486,"tropical fruit"
3486,"white bread"
3487,"pip fruit"
3487,"root vegetables"
3488,"tropical fruit"
3488,"beverages"
3489,"soda"
3489,"napkins"
3490,"yogurt"
3490,"bottled beer"
3490,"rolls/buns"
3490,"yogurt"
3490,"sugar"
3491,"tropical fruit"
3491,"grapes"
3491,"sausage"
3491,"grapes"
3491,"fruit/vegetable juice"
3491,"curd"
3491,"other vegetables"
3491,"whipped/sour cream"
3492,"other vegetables"
3492,"sweet spreads"
3492,"yogurt"
3493,"mayonnaise"
3493,"frozen vegetables"
3493,"processed cheese"
3494,"newspapers"
3494,"margarine"
3495,"pip fruit"
3495,"tropical fruit"
3495,"whole milk"
3496,"other vegetables"
3496,"dishes"
3496,"newspapers"
3497,"rolls/buns"
3497,"berries"
3497,"meat spreads"
3498,"other vegetables"
3498,"spread cheese"
3499,"whole milk"
3499,"specialty bar"
3500,"sugar"
3500,"popcorn"
3500,"baking powder"
3501,"citrus fruit"
3501,"pip fruit"
3502,"whole milk"
3502,"canned beer"
3502,"newspapers"
3502,"whipped/sour cream"
3503,"tropical fruit"
3503,"specialty bar"
3503,"whole milk"
3504,"tropical fruit"
3504,"pastry"
3505,"soda"
3505,"bottled water"
3505,"butter"
3506,"pork"
3506,"rolls/buns"
3507,"rolls/buns"
3507,"whipped/sour cream"
3508,"frozen vegetables"
3508,"yogurt"
3508,"shopping bags"
3509,"coffee"
3509,"tropical fruit"
3510,"tropical fruit"
3510,"whole milk"
3510,"long life bakery product"
3511,"root vegetables"
3511,"coffee"
3511,"sliced cheese"
3511,"newspapers"
3512,"yogurt"
3512,"soft cheese"
3513,"hygiene articles"
3513,"chocolate"
3514,"chewing gum"
3514,"beef"
3514,"domestic eggs"
3515,"whole milk"
3515,"rolls/buns"
3516,"beef"
3516,"chocolate"
3517,"whole milk"
3517,"rolls/buns"
3518,"napkins"
3518,"other vegetables"
3518,"pot plants"
3519,"pip fruit"
3519,"frozen vegetables"
3520,"hamburger meat"
3520,"onions"
3521,"UHT-milk"
3521,"UHT-milk"
3522,"hamburger meat"
3522,"canned beer"
3522,"other vegetables"
3522,"canned fruit"
3523,"frankfurter"
3523,"chicken"
3523,"cocoa drinks"
3523,"onions"
3523,"whole milk"
3523,"UHT-milk"
3523,"canned fish"
3523,"bottled beer"
3524,"bottled water"
3524,"liquor"
3525,"tropical fruit"
3525,"whole milk"
3525,"whole milk"
3525,"potato products"
3526,"pork"
3526,"cake bar"
3527,"whole milk"
3527,"whipped/sour cream"
3528,"yogurt"
3528,"whipped/sour cream"
3529,"oil"
3529,"fruit/vegetable juice"
3530,"curd"
3530,"bottled water"
3530,"tropical fruit"
3530,"other vegetables"
3531,"canned beer"
3531,"whipped/sour cream"
3532,"chocolate"
3532,"whole milk"
3532,"hamburger meat"
3532,"other vegetables"
3533,"whole milk"
3533,"onions"
3534,"cooking chocolate"
3534,"shopping bags"
3535,"meat"
3535,"whipped/sour cream"
3536,"dessert"
3536,"shopping bags"
3537,"cream cheese "
3537,"whole milk"
3538,"pastry"
3538,"candy"
3539,"whole milk"
3539,"berries"
3539,"specialty chocolate"
3539,"white bread"
3540,"canned beer"
3540,"other vegetables"
3540,"margarine"
3541,"whole milk"
3541,"bottled beer"
3542,"other vegetables"
3542,"other vegetables"
3543,"citrus fruit"
3543,"yogurt"
3543,"UHT-milk"
3544,"whole milk"
3544,"whole milk"
3544,"herbs"
3545,"bottled water"
3545,"hamburger meat"
3545,"pastry"
3546,"baking powder"
3546,"pet care"
3546,"yogurt"
3546,"frozen vegetables"
3547,"whole milk"
3547,"frankfurter"
3547,"yogurt"
3547,"pip fruit"
3547,"dessert"
3547,"soda"
3547,"margarine"
3548,"cat food"
3548,"candy"
3549,"semi-finished bread"
3549,"napkins"
3550,"ham"
3550,"berries"
3551,"whole milk"
3551,"tropical fruit"
3552,"soda"
3552,"rolls/buns"
3552,"napkins"
3552,"salt"
3553,"canned beer"
3553,"soda"
3553,"frozen vegetables"
3554,"other vegetables"
3554,"dessert"
3555,"rolls/buns"
3555,"sugar"
3556,"other vegetables"
3556,"sliced cheese"
3557,"sausage"
3557,"frozen vegetables"
3558,"other vegetables"
3558,"whole milk"
3559,"frozen fish"
3559,"curd"
3560,"napkins"
3560,"bottled beer"
3561,"herbs"
3561,"rolls/buns"
3562,"tropical fruit"
3562,"canned beer"
3562,"hygiene articles"
3563,"finished products"
3563,"pork"
3563,"onions"
3563,"pasta"
3563,"tropical fruit"
3563,"soda"
3563,"pastry"
3564,"beef"
3564,"whole milk"
3564,"pet care"
3564,"citrus fruit"
3565,"processed cheese"
3565,"dishes"
3566,"hamburger meat"
3566,"coffee"
3567,"shopping bags"
3567,"pork"
3567,"canned fish"
3567,"whole milk"
3567,"onions"
3567,"bottled beer"
3567,"canned beer"
3568,"shopping bags"
3568,"napkins"
3569,"soda"
3569,"cereals"
3570,"rolls/buns"
3570,"yogurt"
3571,"sausage"
3571,"rolls/buns"
3572,"nut snack"
3572,"butter"
3573,"root vegetables"
3573,"berries"
3574,"processed cheese"
3574,"root vegetables"
3575,"other vegetables"
3575,"whole milk"
3575,"artif. sweetener"
3576,"hamburger meat"
3576,"berries"
3576,"liquor"
3576,"cream cheese "
3577,"pip fruit"
3577,"rolls/buns"
3578,"root vegetables"
3578,"softener"
3579,"citrus fruit"
3579,"other vegetables"
3580,"fruit/vegetable juice"
3580,"hamburger meat"
3580,"soft cheese"
3580,"specialty chocolate"
3580,"bottled water"
3581,"tropical fruit"
3581,"semi-finished bread"
3582,"pastry"
3582,"root vegetables"
3583,"whole milk"
3583,"pastry"
3583,"yogurt"
3583,"pot plants"
3584,"chicken"
3584,"rolls/buns"
3584,"yogurt"
3584,"pastry"
3585,"sugar"
3585,"frozen vegetables"
3586,"tropical fruit"
3586,"yogurt"
3587,"frozen vegetables"
3587,"other vegetables"
3588,"citrus fruit"
3588,"rolls/buns"
3589,"other vegetables"
3589,"dish cleaner"
3590,"brown bread"
3590,"rolls/buns"
3591,"pork"
3591,"soda"
3592,"other vegetables"
3592,"sausage"
3592,"tropical fruit"
3592,"frozen meals"
3592,"hygiene articles"
3592,"rolls/buns"
3593,"tropical fruit"
3593,"citrus fruit"
3594,"yogurt"
3594,"citrus fruit"
3595,"pip fruit"
3595,"hygiene articles"
3595,"domestic eggs"
3595,"hard cheese"
3596,"tropical fruit"
3596,"other vegetables"
3597,"shopping bags"
3597,"pickled vegetables"
3598,"soda"
3598,"brown bread"
3599,"chewing gum"
3599,"yogurt"
3600,"hamburger meat"
3600,"other vegetables"
3601,"vinegar"
3601,"grapes"
3601,"frozen vegetables"
3602,"other vegetables"
3602,"meat spreads"
3602,"specialty cheese"
3603,"canned beer"
3603,"yogurt"
3604,"cream cheese "
3604,"white bread"
3605,"rolls/buns"
3605,"hard cheese"
3606,"whole milk"
3606,"bottled water"
3607,"other vegetables"
3607,"white bread"
3608,"other vegetables"
3608,"soda"
3609,"fruit/vegetable juice"
3609,"dental care"
3610,"other vegetables"
3610,"whole milk"
3610,"brown bread"
3610,"hard cheese"
3610,"waffles"
3611,"whole milk"
3611,"seasonal products"
3612,"frankfurter"
3612,"onions"
3613,"sausage"
3613,"grapes"
3614,"zwieback"
3614,"tropical fruit"
3615,"whole milk"
3615,"frozen meals"
3616,"hard cheese"
3616,"margarine"
3616,"rolls/buns"
3617,"pastry"
3617,"whole milk"
3617,"citrus fruit"
3617,"newspapers"
3618,"other vegetables"
3618,"jam"
3618,"cat food"
3618,"fruit/vegetable juice"
3619,"pork"
3619,"rolls/buns"
3620,"other vegetables"
3620,"bottled beer"
3621,"citrus fruit"
3621,"other vegetables"
3621,"frozen vegetables"
3621,"waffles"
3622,"sausage"
3622,"citrus fruit"
3623,"citrus fruit"
3623,"whipped/sour cream"
3624,"soda"
3624,"curd"
3625,"brown bread"
3625,"whole milk"
3625,"white bread"
3626,"ham"
3626,"pastry"
3627,"white wine"
3627,"dessert"
3628,"sausage"
3628,"fruit/vegetable juice"
3629,"sausage"
3629,"curd"
3629,"bottled water"
3629,"frozen meals"
3630,"bottled beer"
3630,"whipped/sour cream"
3631,"pork"
3631,"pasta"
3631,"fruit/vegetable juice"
3632,"beef"
3632,"specialty chocolate"
3633,"packaged fruit/vegetables"
3633,"fish"
3633,"frozen meals"
3633,"specialty chocolate"
3633,"brown bread"
3634,"rolls/buns"
3634,"soups"
3635,"yogurt"
3635,"root vegetables"
3636,"other vegetables"
3636,"root vegetables"
3636,"bottled water"
3637,"whole milk"
3637,"beef"
3637,"canned beer"
3638,"yogurt"
3638,"cookware"
3639,"turkey"
3639,"yogurt"
3640,"beef"
3640,"brown bread"
3641,"brown bread"
3641,"brown bread"
3642,"white bread"
3642,"bottled water"
3643,"beef"
3643,"whole milk"
3643,"detergent"
3644,"root vegetables"
3644,"whole milk"
3645,"salty snack"
3645,"butter milk"
3646,"pork"
3646,"frozen vegetables"
3647,"yogurt"
3647,"frozen meals"
3648,"pastry"
3648,"herbs"
3649,"citrus fruit"
3649,"berries"
3650,"salty snack"
3650,"chocolate marshmallow"
3651,"domestic eggs"
3651,"frozen vegetables"
3652,"white bread"
3652,"flour"
3653,"bottled water"
3653,"brown bread"
3654,"whole milk"
3654,"fruit/vegetable juice"
3655,"chicken"
3655,"specialty chocolate"
3656,"liquor"
3656,"chocolate"
3657,"tropical fruit"
3657,"butter"
3657,"frozen fruits"
3658,"coffee"
3658,"butter"
3659,"hamburger meat"
3659,"whole milk"
3660,"pip fruit"
3660,"rolls/buns"
3661,"whole milk"
3661,"whole milk"
3662,"margarine"
3662,"bathroom cleaner"
3663,"soda"
3663,"white wine"
3663,"processed cheese"
3664,"berries"
3664,"hamburger meat"
3665,"sausage"
3665,"pastry"
3665,"ice cream"
3666,"sausage"
3666,"whole milk"
3666,"dessert"
3667,"butter milk"
3667,"bottled water"
3668,"bottled water"
3668,"whole milk"
3668,"rolls/buns"
3669,"rolls/buns"
3669,"yogurt"
3669,"fruit/vegetable juice"
3670,"chocolate"
3670,"long life bakery product"
3671,"citrus fruit"
3671,"pork"
3671,"napkins"
3671,"domestic eggs"
3672,"whipped/sour cream"
3672,"curd"
3673,"bottled beer"
3673,"grapes"
3673,"other vegetables"
3673,"bottled water"
3674,"soda"
3674,"mustard"
3675,"rolls/buns"
3675,"whole milk"
3676,"yogurt"
3676,"flower (seeds)"
3677,"citrus fruit"
3677,"tropical fruit"
3678,"tropical fruit"
3678,"coffee"
3679,"soda"
3679,"newspapers"
3679,"long life bakery product"
3680,"sausage"
3680,"yogurt"
3681,"white wine"
3681,"butter"
3681,"frozen fish"
3682,"bottled beer"
3682,"soap"
3683,"butter"
3683,"flour"
3683,"fruit/vegetable juice"
3683,"fruit/vegetable juice"
3684,"pork"
3684,"specialty bar"
3684,"soda"
3685,"chicken"
3685,"nuts/prunes"
3686,"citrus fruit"
3686,"other vegetables"
3687,"beef"
3687,"beef"
3688,"rolls/buns"
3688,"seasonal products"
3688,"other vegetables"
3688,"white bread"
3689,"pastry"
3689,"rolls/buns"
3690,"chicken"
3690,"rolls/buns"
3691,"root vegetables"
3691,"curd"
3691,"waffles"
3692,"tropical fruit"
3692,"pip fruit"
3692,"root vegetables"
3692,"pet care"
3693,"soda"
3693,"bottled beer"
3694,"whole milk"
3694,"whole milk"
3694,"whole milk"
3694,"pip fruit"
3694,"waffles"
3694,"whole milk"
3694,"coffee"
3694,"chocolate"
3695,"canned beer"
3695,"bottled beer"
3695,"yogurt"
3695,"fruit/vegetable juice"
3696,"other vegetables"
3696,"yogurt"
3697,"frozen meals"
3697,"frozen dessert"
3698,"pet care"
3698,"brown bread"
3699,"other vegetables"
3699,"fruit/vegetable juice"
3699,"white bread"
3700,"soft cheese"
3700,"soda"
3700,"root vegetables"
3700,"root vegetables"
3700,"rolls/buns"
3700,"root vegetables"
3700,"margarine"
3700,"shopping bags"
3701,"domestic eggs"
3701,"whipped/sour cream"
3702,"rolls/buns"
3702,"yogurt"
3703,"rolls/buns"
3703,"soda"
3704,"canned beer"
3704,"roll products "
3704,"root vegetables"
3704,"flower (seeds)"
3705,"shopping bags"
3705,"soda"
3706,"frankfurter"
3706,"berries"
3706,"bottled water"
3706,"processed cheese"
3706,"pickled vegetables"
3707,"frankfurter"
3707,"soda"
3707,"canned beer"
3707,"white bread"
3707,"brown bread"
3708,"ham"
3708,"newspapers"
3708,"bottled beer"
3709,"citrus fruit"
3709,"pip fruit"
3709,"beverages"
3710,"cleaner"
3710,"pip fruit"
3710,"pastry"
3711,"frozen vegetables"
3711,"pot plants"
3712,"candles"
3712,"chewing gum"
3713,"misc. beverages"
3713,"whipped/sour cream"
3713,"pastry"
3714,"whipped/sour cream"
3714,"waffles"
3715,"citrus fruit"
3715,"sauces"
3716,"ice cream"
3716,"pork"
3717,"root vegetables"
3717,"whipped/sour cream"
3718,"root vegetables"
3718,"citrus fruit"
3718,"whole milk"
3718,"chewing gum"
3719,"canned beer"
3719,"whole milk"
3719,"frankfurter"
3719,"frankfurter"
3719,"dishes"
3719,"rolls/buns"
3719,"pip fruit"
3719,"canned vegetables"
3720,"brown bread"
3720,"white wine"
3721,"soft cheese"
3721,"frozen vegetables"
3721,"cream cheese "
3722,"tropical fruit"
3722,"butter"
3722,"dog food"
3723,"rolls/buns"
3723,"misc. beverages"
3723,"ice cream"
3723,"tropical fruit"
3723,"shopping bags"
3723,"coffee"
3723,"popcorn"
3723,"hygiene articles"
3724,"dish cleaner"
3724,"bottled beer"
3724,"fruit/vegetable juice"
3725,"bottled beer"
3725,"sparkling wine"
3725,"hamburger meat"
3725,"rolls/buns"
3726,"root vegetables"
3726,"yogurt"
3726,"chocolate"
3726,"shopping bags"
3727,"butter milk"
3727,"butter"
3728,"beef"
3728,"napkins"
3729,"beef"
3729,"processed cheese"
3729,"other vegetables"
3729,"spices"
3730,"citrus fruit"
3730,"citrus fruit"
3730,"other vegetables"
3730,"whole milk"
3731,"rolls/buns"
3731,"cereals"
3732,"bottled water"
3732,"other vegetables"
3733,"pork"
3733,"meat"
3733,"rolls/buns"
3733,"onions"
3733,"frozen vegetables"
3733,"root vegetables"
3733,"beverages"
3734,"liquor"
3734,"baking powder"
3735,"sausage"
3735,"frozen dessert"
3735,"brown bread"
3735,"other vegetables"
3736,"tropical fruit"
3736,"butter"
3737,"grapes"
3737,"cream cheese "
3738,"pip fruit"
3738,"beverages"
3738,"pastry"
3739,"beef"
3739,"other vegetables"
3740,"yogurt"
3740,"hamburger meat"
3740,"other vegetables"
3740,"mustard"
3741,"mustard"
3741,"yogurt"
3741,"cat food"
3741,"bottled beer"
3742,"brown bread"
3742,"rolls/buns"
3743,"pork"
3743,"yogurt"
3743,"soda"
3744,"bottled beer"
3744,"jam"
3744,"male cosmetics"
3744,"dessert"
3745,"pot plants"
3745,"frozen potato products"
3746,"frankfurter"
3746,"coffee"
3747,"dessert"
3747,"photo/film"
3748,"cream cheese "
3748,"whole milk"
3748,"brown bread"
3748,"whole milk"
3749,"root vegetables"
3749,"soda"
3750,"domestic eggs"
3750,"mayonnaise"
3751,"whole milk"
3751,"soda"
3752,"pork"
3752,"pastry"
3753,"rolls/buns"
3753,"prosecco"
3754,"tropical fruit"
3754,"soda"
3755,"other vegetables"
3755,"yogurt"
3756,"shopping bags"
3756,"soda"
3757,"soda"
3757,"whole milk"
3757,"soda"
3757,"specialty bar"
3757,"bottled water"
3758,"yogurt"
3758,"root vegetables"
3758,"waffles"
3759,"whipped/sour cream"
3759,"fruit/vegetable juice"
3760,"mayonnaise"
3760,"shopping bags"
3761,"liquor"
3761,"soda"
3762,"yogurt"
3762,"soda"
3763,"beverages"
3763,"yogurt"
3764,"frankfurter"
3764,"pip fruit"
3764,"rolls/buns"
3764,"onions"
3765,"soda"
3765,"other vegetables"
3766,"UHT-milk"
3766,"candles"
3767,"bottled water"
3767,"butter milk"
3768,"rolls/buns"
3768,"cling film/bags"
3769,"yogurt"
3769,"onions"
3770,"UHT-milk"
3770,"other vegetables"
3771,"packaged fruit/vegetables"
3771,"rolls/buns"
3771,"domestic eggs"
3772,"yogurt"
3772,"coffee"
3773,"dessert"
3773,"brown bread"
3774,"whole milk"
3774,"cake bar"
3775,"other vegetables"
3775,"white bread"
3775,"soft cheese"
3776,"dessert"
3776,"frozen vegetables"
3777,"yogurt"
