"member","transaction_id","sale_date","product"
1574,2096,2015-02-12,"brown bread"
1574,2097,2015-04-18,"other vegetables"
1574,2097,2015-04-18,"whipped/sour cream"
1574,2098,2015-08-04,"specialty chocolate"
1574,2098,2015-08-04,"pork"
1575,2099,2014-02-14,"rolls/buns"
1575,2099,2014-02-14,"newspapers"
1575,2100,2014-04-05,"dessert"
1575,2100,2014-04-05,"whole milk"
1575,2101,2014-06-27,"white bread"
1575,2101,2014-06-27,"seasonal products"
1575,2102,2014-09-20,"misc. beverages"
1575,2102,2014-09-20,"shopping bags"
1575,2103,2015-01-04,"yogurt"
1575,2103,2015-01-04,"whole milk"
1577,2104,2015-03-16,"beef"
1577,2104,2015-03-16,"cream cheese "
1578,2105,2014-03-26,"whole milk"
1578,2105,2014-03-26,"beverages"
1578,2106,2014-08-24,"napkins"
1578,2106,2014-08-24,"citrus fruit"
1578,2107,2014-11-29,"frozen vegetables"
1578,2107,2014-11-29,"newspapers"
1578,2108,2015-06-23,"packaged fruit/vegetables"
1578,2108,2015-06-23,"bottled beer"
1579,2109,2014-06-15,"specialty bar"
1579,2109,2014-06-15,"canned beer"
1580,2110,2014-02-20,"misc. beverages"
1580,2110,2014-02-20,"domestic eggs"
1580,2111,2014-02-24,"tropical fruit"
1580,2111,2014-02-24,"mustard"
1580,2111,2014-02-24,"sliced cheese"
1580,2112,2014-05-19,"citrus fruit"
1580,2112,2014-05-19,"chewing gum"
1580,2113,2014-09-11,"salty snack"
1580,2113,2014-09-11,"canned beer"
1580,2114,2015-06-14,"citrus fruit"
1580,2114,2015-06-14,"whole milk"
1580,2115,2015-08-07,"other vegetables"
1580,2115,2015-08-07,"pip fruit"
1580,2115,2015-08-07,"domestic eggs"
1580,2116,2015-12-05,"other vegetables"
1580,2116,2015-12-05,"whole milk"
1581,2117,2014-02-17,"newspapers"
1581,2117,2014-02-17,"napkins"
1581,2118,2014-06-17,"meat"
1581,2118,2014-06-17,"butter"
1581,2119,2015-08-13,"grapes"
1581,2119,2015-08-13,"onions"
1582,2120,2014-06-10,"shopping bags"
1582,2120,2014-06-10,"sparkling wine"
1582,2121,2015-07-08,"sausage"
1582,2121,2015-07-08,"margarine"
1582,2122,2015-08-06,"curd"
1582,2122,2015-08-06,"shopping bags"
1583,2123,2014-02-09,"sliced cheese"
1583,2123,2014-02-09,"cat food"
1583,2124,2014-11-27,"citrus fruit"
1583,2124,2014-11-27,"dessert"
1583,2124,2014-11-27,"bottled water"
1583,2125,2015-03-24,"sliced cheese"
1583,2125,2015-03-24,"liquor"
1583,2125,2015-03-24,"hygiene articles"
1583,2126,2015-05-31,"bottled water"
1583,2126,2015-05-31,"pastry"
1583,2126,2015-05-31,"fruit/vegetable juice"
1583,2127,2015-07-28,"frankfurter"
1583,2127,2015-07-28,"sausage"
1583,2127,2015-07-28,"pastry"
1583,2127,2015-07-28,"newspapers"
1583,2127,2015-07-28,"newspapers"
1583,2127,2015-07-28,"honey"
1583,2128,2015-11-23,"soda"
1583,2128,2015-11-23,"pip fruit"
1583,2128,2015-11-23,"sugar"
1583,2128,2015-11-23,"brown bread"
1584,2129,2014-12-28,"UHT-milk"
1584,2129,2014-12-28,"pastry"
1584,2130,2015-01-26,"rolls/buns"
1584,2130,2015-01-26,"soda"
1584,2130,2015-01-26,"curd"
1584,2130,2015-01-26,"dessert"
1584,2131,2015-01-31,"pet care"
1584,2131,2015-01-31,"whole milk"
1584,2132,2015-03-11,"frankfurter"
1584,2132,2015-03-11,"cream cheese "
1584,2132,2015-03-11,"long life bakery product"
1584,2133,2015-07-10,"yogurt"
1584,2133,2015-07-10,"long life bakery product"
1584,2133,2015-07-10,"onions"
1584,2133,2015-07-10,"hygiene articles"
1584,2133,2015-07-10,"sugar"
1585,2134,2014-04-20,"soda"
1585,2134,2014-04-20,"whole milk"
1585,2135,2014-09-17,"tropical fruit"
1585,2135,2014-09-17,"rolls/buns"
1585,2136,2014-10-16,"fruit/vegetable juice"
1585,2136,2014-10-16,"margarine"
1585,2137,2015-01-07,"other vegetables"
1585,2137,2015-01-07,"yogurt"
1586,2138,2014-03-11,"citrus fruit"
1586,2138,2014-03-11,"soda"
1586,2138,2014-03-11,"butter"
1586,2138,2014-03-11,"hard cheese"
1586,2139,2014-05-02,"pip fruit"
1586,2139,2014-05-02,"rolls/buns"
1587,2140,2014-05-15,"rolls/buns"
1587,2140,2014-05-15,"frozen vegetables"
1587,2141,2014-09-01,"hygiene articles"
1587,2141,2014-09-01,"skin care"
1587,2142,2014-09-13,"yogurt"
1587,2142,2014-09-13,"shopping bags"
1587,2143,2014-12-26,"curd"
1587,2143,2014-12-26,"margarine"
1587,2144,2015-07-01,"other vegetables"
1587,2144,2015-07-01,"whole milk"
1587,2144,2015-07-01,"yogurt"
1587,2144,2015-07-01,"hard cheese"
1587,2144,2015-07-01,"bottled beer"
1588,2145,2014-07-19,"root vegetables"
1588,2145,2014-07-19,"processed cheese"
1588,2146,2015-01-19,"pork"
1588,2146,2015-01-19,"beverages"
1588,2146,2015-01-19,"dishes"
1588,2147,2015-10-13,"sausage"
1588,2147,2015-10-13,"zwieback"
1588,2147,2015-10-13,"jam"
1589,2148,2014-01-11,"dessert"
1589,2148,2014-01-11,"butter"
1589,2149,2014-08-27,"hamburger meat"
1589,2149,2014-08-27,"root vegetables"
1590,2150,2014-06-01,"citrus fruit"
1590,2150,2014-06-01,"newspapers"
1590,2151,2014-06-21,"fruit/vegetable juice"
1590,2151,2014-06-21,"pip fruit"
1590,2152,2015-08-15,"coffee"
1590,2152,2015-08-15,"whole milk"
1591,2153,2014-01-15,"frozen meals"
1591,2153,2014-01-15,"bottled beer"
1591,2154,2014-12-19,"root vegetables"
1591,2154,2014-12-19,"white bread"
1591,2155,2014-12-29,"packaged fruit/vegetables"
1591,2155,2014-12-29,"whole milk"
1591,2155,2014-12-29,"photo/film"
1591,2155,2014-12-29,"oil"
1591,2156,2015-03-20,"soap"
1591,2156,2015-03-20,"hard cheese"
1592,2157,2014-11-28,"other vegetables"
1592,2157,2014-11-28,"rolls/buns"
1593,2158,2014-02-20,"canned beer"
1593,2158,2014-02-20,"onions"
1593,2159,2015-01-31,"meat"
1593,2159,2015-01-31,"other vegetables"
1593,2160,2015-08-08,"sausage"
1593,2160,2015-08-08,"rolls/buns"
1593,2160,2015-08-08,"rolls/buns"
1594,2161,2014-04-15,"sugar"
1594,2161,2014-04-15,"bottled water"
1594,2162,2014-05-28,"specialty bar"
1594,2162,2014-05-28,"yogurt"
1594,2163,2015-01-23,"brown bread"
1594,2163,2015-01-23,"yogurt"
1595,2164,2014-01-26,"other vegetables"
1595,2164,2014-01-26,"yogurt"
1595,2165,2014-06-27,"beef"
1595,2165,2014-06-27,"newspapers"
1595,2166,2014-07-17,"bottled beer"
1595,2166,2014-07-17,"rolls/buns"
1595,2166,2014-07-17,"whole milk"
1595,2167,2014-11-09,"bottled beer"
1595,2167,2014-11-09,"nut snack"
1595,2168,2015-04-11,"pip fruit"
1595,2168,2015-04-11,"soda"
1595,2169,2015-06-20,"finished products"
1595,2169,2015-06-20,"whole milk"
1595,2170,2015-10-05,"liver loaf"
1595,2170,2015-10-05,"hamburger meat"
1595,2170,2015-10-05,"sausage"
1595,2170,2015-10-05,"whole milk"
1595,2170,2015-10-05,"whipped/sour cream"
1595,2170,2015-10-05,"other vegetables"
1595,2170,2015-10-05,"white bread"
1595,2170,2015-10-05,"whole milk"
1595,2170,2015-10-05,"rolls/buns"
1596,2171,2014-07-27,"whole milk"
1596,2171,2014-07-27,"other vegetables"
1596,2171,2014-07-27,"pot plants"
1596,2172,2014-09-10,"pot plants"
1596,2172,2014-09-10,"other vegetables"
1596,2173,2014-10-12,"dessert"
1596,2173,2014-10-12,"UHT-milk"
1596,2173,2014-10-12,"margarine"
1596,2174,2015-07-14,"bottled water"
1596,2174,2015-07-14,"beverages"
1597,2175,2014-02-13,"frozen meals"
1597,2175,2014-02-13,"cake bar"
1597,2176,2014-10-12,"UHT-milk"
1597,2176,2014-10-12,"whole milk"
1597,2177,2014-12-23,"other vegetables"
1597,2177,2014-12-23,"oil"
1597,2178,2015-02-05,"UHT-milk"
1597,2178,2015-02-05,"whole milk"
1598,2179,2014-04-25,"cream cheese "
1598,2179,2014-04-25,"rolls/buns"
1598,2180,2014-07-18,"ice cream"
1598,2180,2014-07-18,"soda"
1598,2181,2015-03-02,"root vegetables"
1598,2181,2015-03-02,"white bread"
1598,2181,2015-03-02,"sliced cheese"
1599,2182,2014-08-21,"sausage"
1599,2182,2014-08-21,"rolls/buns"
1599,2183,2014-10-10,"cream cheese "
1599,2183,2014-10-10,"candy"
1599,2184,2015-04-20,"semi-finished bread"
1599,2184,2015-04-20,"whole milk"
1599,2185,2015-05-29,"tropical fruit"
1599,2185,2015-05-29,"tropical fruit"
1599,2185,2015-05-29,"pot plants"
1599,2185,2015-05-29,"berries"
1599,2185,2015-05-29,"other vegetables"
1599,2185,2015-05-29,"shopping bags"
1599,2186,2015-10-13,"sausage"
1599,2186,2015-10-13,"soda"
1601,2187,2014-08-09,"butter"
1601,2187,2014-08-09,"frozen vegetables"
1601,2188,2015-12-02,"beef"
1601,2188,2015-12-02,"soda"
1601,2189,2015-12-09,"whole milk"
1601,2189,2015-12-09,"root vegetables"
1602,2190,2014-03-15,"yogurt"
1602,2190,2014-03-15,"pip fruit"
1602,2191,2014-05-29,"pip fruit"
1602,2191,2014-05-29,"fruit/vegetable juice"
1602,2192,2014-08-02,"ice cream"
1602,2192,2014-08-02,"beef"
1602,2193,2014-09-30,"root vegetables"
1602,2193,2014-09-30,"butter"
1602,2194,2014-12-17,"other vegetables"
1602,2194,2014-12-17,"whipped/sour cream"
1602,2195,2015-08-04,"sausage"
1602,2195,2015-08-04,"whole milk"
1602,2196,2015-08-29,"citrus fruit"
1602,2196,2015-08-29,"beef"
1603,2197,2014-03-16,"flour"
1603,2197,2014-03-16,"sugar"
1603,2198,2015-07-13,"canned beer"
1603,2198,2015-07-13,"whole milk"
1603,2199,2015-07-23,"canned beer"
1603,2199,2015-07-23,"white bread"
1603,2200,2015-09-07,"whole milk"
1603,2200,2015-09-07,"frankfurter"
1603,2200,2015-09-07,"domestic eggs"
1603,2200,2015-09-07,"flour"
1603,2201,2015-09-30,"frozen meals"
1603,2201,2015-09-30,"chicken"
1603,2201,2015-09-30,"whipped/sour cream"
1603,2201,2015-09-30,"whole milk"
1603,2201,2015-09-30,"bottled beer"
1604,2202,2014-02-03,"rolls/buns"
1604,2202,2014-02-03,"specialty bar"
1604,2203,2015-08-18,"sausage"
1604,2203,2015-08-18,"margarine"
1604,2204,2015-11-04,"pip fruit"
1604,2204,2015-11-04,"rum"
1604,2205,2015-11-11,"tropical fruit"
1604,2205,2015-11-11,"fruit/vegetable juice"
1605,2206,2014-03-02,"soda"
1605,2206,2014-03-02,"fruit/vegetable juice"
1605,2207,2014-08-17,"white wine"
1605,2207,2014-08-17,"rolls/buns"
1605,2208,2014-11-13,"other vegetables"
1605,2208,2014-11-13,"canned beer"
1605,2208,2014-11-13,"whole milk"
1605,2209,2015-06-18,"yogurt"
1605,2209,2015-06-18,"citrus fruit"
1605,2210,2015-07-06,"sausage"
1605,2210,2015-07-06,"seasonal products"
1606,2211,2014-01-12,"dog food"
1606,2211,2014-01-12,"canned beer"
1606,2212,2014-08-05,"butter"
1606,2212,2014-08-05,"red/blush wine"
1606,2213,2015-03-10,"ham"
1606,2213,2015-03-10,"bottled beer"
1606,2214,2015-11-11,"frankfurter"
1606,2214,2015-11-11,"other vegetables"
1607,2215,2014-10-05,"other vegetables"
1607,2215,2014-10-05,"onions"
1607,2216,2014-10-12,"margarine"
1607,2216,2014-10-12,"shopping bags"
1607,2216,2014-10-12,"pickled vegetables"
1607,2216,2014-10-12,"rolls/buns"
1608,2217,2014-01-14,"fruit/vegetable juice"
1608,2217,2014-01-14,"ice cream"
1608,2218,2014-07-26,"napkins"
1608,2218,2014-07-26,"pastry"
1608,2218,2014-07-26,"whole milk"
1608,2219,2015-02-21,"frankfurter"
1608,2219,2015-02-21,"hamburger meat"
1608,2220,2015-08-06,"whole milk"
1608,2220,2015-08-06,"red/blush wine"
1608,2220,2015-08-06,"shopping bags"
1608,2220,2015-08-06,"cream cheese "
1608,2220,2015-08-06,"canned beer"
1608,2221,2015-11-10,"tropical fruit"
1608,2221,2015-11-10,"frozen vegetables"
1608,2221,2015-11-10,"whole milk"
1608,2221,2015-11-10,"snack products"
1608,2222,2015-11-13,"root vegetables"
1608,2222,2015-11-13,"citrus fruit"
1609,2223,2014-03-05,"whole milk"
1609,2223,2014-03-05,"fruit/vegetable juice"
1609,2224,2014-07-02,"soft cheese"
1609,2224,2014-07-02,"napkins"
1609,2225,2014-07-07,"pickled vegetables"
1609,2225,2014-07-07,"butter"
1609,2226,2014-12-21,"other vegetables"
1609,2226,2014-12-21,"sugar"
1609,2227,2015-05-03,"other vegetables"
1609,2227,2015-05-03,"napkins"
1609,2227,2015-05-03,"white wine"
1609,2228,2015-12-17,"rolls/buns"
1609,2228,2015-12-17,"soda"
1609,2228,2015-12-17,"chocolate"
1609,2228,2015-12-17,"soda"
1610,2229,2014-12-23,"bottled beer"
1610,2229,2014-12-23,"pastry"
1610,2229,2014-12-23,"cream cheese "
1610,2230,2015-05-26,"yogurt"
1610,2230,2015-05-26,"root vegetables"
1610,2230,2015-05-26,"oil"
1611,2231,2014-03-18,"sausage"
1611,2231,2014-03-18,"yogurt"
1611,2232,2015-02-26,"liver loaf"
1611,2232,2015-02-26,"frozen meals"
1611,2232,2015-02-26,"yogurt"
1611,2232,2015-02-26,"domestic eggs"
1611,2232,2015-02-26,"flower (seeds)"
1611,2232,2015-02-26,"coffee"
1611,2233,2015-04-04,"bottled beer"
1611,2233,2015-04-04,"other vegetables"
1612,2234,2014-10-08,"butter"
1612,2234,2014-10-08,"soda"
1612,2234,2014-10-08,"oil"
1612,2235,2014-11-19,"sausage"
1612,2235,2014-11-19,"whole milk"
1612,2236,2014-11-26,"frozen meals"
1612,2236,2014-11-26,"canned vegetables"
1612,2237,2014-12-25,"yogurt"
1612,2237,2014-12-25,"citrus fruit"
1612,2237,2014-12-25,"ice cream"
1612,2237,2014-12-25,"soups"
1612,2238,2015-03-05,"canned beer"
1612,2238,2015-03-05,"rolls/buns"
1612,2238,2015-03-05,"softener"
1612,2239,2015-11-06,"bottled water"
1612,2239,2015-11-06,"frozen vegetables"
1613,2240,2014-01-17,"tropical fruit"
1613,2240,2014-01-17,"pastry"
1613,2241,2014-08-02,"whole milk"
1613,2241,2014-08-02,"butter"
1613,2242,2014-11-19,"other vegetables"
1613,2242,2014-11-19,"salt"
1613,2243,2015-04-06,"turkey"
1613,2243,2015-04-06,"whipped/sour cream"
1613,2244,2015-08-03,"white wine"
1613,2244,2015-08-03,"canned vegetables"
1613,2244,2015-08-03,"flour"
1613,2245,2015-08-08,"soda"
1613,2245,2015-08-08,"cream cheese "
1613,2246,2015-08-25,"yogurt"
1613,2246,2015-08-25,"cookware"
1614,2247,2015-02-03,"bottled beer"
1614,2247,2015-02-03,"whole milk"
1614,2248,2015-10-21,"specialty cheese"
1614,2248,2015-10-21,"napkins"
1615,2249,2014-06-07,"herbs"
1615,2249,2014-06-07,"white bread"
1615,2249,2014-06-07,"curd cheese"
1615,2250,2014-11-30,"white bread"
1615,2250,2014-11-30,"bottled water"
1615,2251,2015-01-25,"sausage"
1615,2251,2015-01-25,"beverages"
1615,2252,2015-12-03,"yogurt"
1615,2252,2015-12-03,"herbs"
1615,2252,2015-12-03,"pastry"
1615,2252,2015-12-03,"whipped/sour cream"
1615,2252,2015-12-03,"canned fish"
1616,2253,2014-04-01,"frankfurter"
1616,2253,2014-04-01,"prosecco"
1616,2254,2014-05-03,"margarine"
1616,2254,2014-05-03,"whole milk"
1616,2254,2014-05-03,"berries"
1616,2255,2014-11-07,"whole milk"
1616,2255,2014-11-07,"pastry"
1616,2256,2014-12-06,"whole milk"
1616,2256,2014-12-06,"frozen meals"
1616,2257,2015-01-19,"ham"
1616,2257,2015-01-19,"coffee"
1616,2258,2015-12-08,"whole milk"
1616,2258,2015-12-08,"pip fruit"
1617,2259,2014-02-07,"sauces"
1617,2259,2014-02-07,"frozen meals"
1617,2260,2014-07-20,"sugar"
1617,2260,2014-07-20,"dish cleaner"
1617,2261,2015-02-10,"rolls/buns"
1617,2261,2015-02-10,"dessert"
1617,2262,2015-03-30,"oil"
1617,2262,2015-03-30,"soda"
1617,2262,2015-03-30,"waffles"
1618,2263,2014-04-03,"canned fruit"
1618,2263,2014-04-03,"whole milk"
1618,2264,2014-04-08,"hamburger meat"
1618,2264,2014-04-08,"candy"
1618,2264,2014-04-08,"napkins"
1618,2265,2014-05-14,"root vegetables"
1618,2265,2014-05-14,"whipped/sour cream"
1618,2266,2014-07-13,"bottled beer"
1618,2266,2014-07-13,"sugar"
1618,2266,2014-07-13,"popcorn"
1618,2267,2014-10-30,"whole milk"
1618,2267,2014-10-30,"napkins"
1618,2268,2014-11-17,"cream cheese "
1618,2268,2014-11-17,"mustard"
1618,2269,2015-08-02,"chicken"
1618,2269,2015-08-02,"whole milk"
1619,2270,2014-07-20,"dessert"
1619,2270,2014-07-20,"napkins"
1619,2270,2014-07-20,"long life bakery product"
1619,2271,2014-09-21,"root vegetables"
1619,2271,2014-09-21,"waffles"
1619,2271,2014-09-21,"whipped/sour cream"
1619,2272,2015-03-04,"beef"
1619,2272,2015-03-04,"jam"
1619,2272,2015-03-04,"flower (seeds)"
1619,2273,2015-10-29,"whole milk"
1619,2273,2015-10-29,"root vegetables"
1620,2274,2014-02-27,"bottled water"
1620,2274,2014-02-27,"sparkling wine"
1620,2275,2014-04-19,"whole milk"
1620,2275,2014-04-19,"yogurt"
1620,2276,2014-07-21,"frozen meals"
1620,2276,2014-07-21,"cream cheese "
1620,2277,2015-03-22,"tropical fruit"
1620,2277,2015-03-22,"frozen dessert"
1620,2277,2015-03-22,"napkins"
1620,2278,2015-08-20,"chicken"
1620,2278,2015-08-20,"yogurt"
1621,2279,2014-02-13,"beef"
1621,2279,2014-02-13,"waffles"
1621,2279,2014-02-13,"detergent"
1621,2279,2014-02-13,"shopping bags"
1621,2280,2014-06-18,"other vegetables"
1621,2280,2014-06-18,"soda"
1621,2281,2014-06-21,"bottled beer"
1621,2281,2014-06-21,"yogurt"
1621,2281,2014-06-21,"butter milk"
1621,2282,2014-08-28,"sugar"
1621,2282,2014-08-28,"butter milk"
1621,2282,2014-08-28,"photo/film"
1621,2283,2015-02-20,"ham"
1621,2283,2015-02-20,"canned fruit"
1622,2284,2014-05-17,"misc. beverages"
1622,2284,2014-05-17,"shopping bags"
1622,2285,2014-06-24,"whole milk"
1622,2285,2014-06-24,"salty snack"
1622,2286,2015-02-12,"canned beer"
1622,2286,2015-02-12,"tropical fruit"
1622,2286,2015-02-12,"margarine"
1622,2287,2015-03-11,"meat"
1622,2287,2015-03-11,"rolls/buns"
1622,2287,2015-03-11,"soda"
1623,2288,2014-01-12,"soda"
1623,2288,2014-01-12,"soda"
1623,2289,2014-12-07,"canned fish"
1623,2289,2014-12-07,"rolls/buns"
1623,2290,2015-01-18,"frozen meals"
1623,2290,2015-01-18,"ham"
1623,2290,2015-01-18,"specialty chocolate"
1623,2290,2015-01-18,"roll products "
1623,2291,2015-03-01,"citrus fruit"
1623,2291,2015-03-01,"pastry"
1623,2292,2015-11-02,"frankfurter"
1623,2292,2015-11-02,"chocolate"
1624,2293,2014-08-18,"other vegetables"
1624,2293,2014-08-18,"beverages"
1624,2294,2015-02-04,"rolls/buns"
1624,2294,2015-02-04,"whole milk"
1624,2294,2015-02-04,"napkins"
1624,2294,2015-02-04,"fruit/vegetable juice"
1624,2294,2015-02-04,"mustard"
1624,2295,2015-12-22,"red/blush wine"
1624,2295,2015-12-22,"berries"
1625,2296,2014-01-10,"pot plants"
1625,2296,2014-01-10,"bottled water"
1625,2296,2014-01-10,"yogurt"
1625,2297,2014-05-21,"sausage"
1625,2297,2014-05-21,"butter"
1625,2298,2014-09-02,"meat"
1625,2298,2014-09-02,"butter milk"
1625,2299,2014-09-08,"zwieback"
1625,2299,2014-09-08,"rice"
1625,2300,2014-12-24,"frozen meals"
1625,2300,2014-12-24,"jam"
1625,2301,2015-10-08,"other vegetables"
1625,2301,2015-10-08,"packaged fruit/vegetables"
1625,2302,2015-11-27,"packaged fruit/vegetables"
1625,2302,2015-11-27,"rolls/buns"
1625,2302,2015-11-27,"root vegetables"
1625,2302,2015-11-27,"napkins"
1625,2302,2015-11-27,"soft cheese"
1626,2303,2015-02-18,"pastry"
1626,2303,2015-02-18,"chewing gum"
1627,2304,2014-08-11,"rolls/buns"
1627,2304,2014-08-11,"hygiene articles"
1627,2304,2014-08-11,"fruit/vegetable juice"
1627,2305,2015-02-11,"root vegetables"
1627,2305,2015-02-11,"pip fruit"
1627,2305,2015-02-11,"other vegetables"
1627,2305,2015-02-11,"canned beer"
1627,2306,2015-04-11,"rolls/buns"
1627,2306,2015-04-11,"pastry"
1628,2307,2014-02-10,"whole milk"
1628,2307,2014-02-10,"margarine"
1628,2307,2014-02-10,"soda"
1628,2307,2014-02-10,"softener"
1628,2308,2014-06-20,"fruit/vegetable juice"
1628,2308,2014-06-20,"cream cheese "
1628,2309,2014-10-25,"pastry"
1628,2309,2014-10-25,"whole milk"
1628,2310,2014-11-13,"hamburger meat"
1628,2310,2014-11-13,"white bread"
1628,2311,2015-02-05,"chicken"
1628,2311,2015-02-05,"yogurt"
1628,2312,2015-11-19,"soda"
1628,2312,2015-11-19,"pastry"
1628,2312,2015-11-19,"bottled water"
1629,2313,2014-07-22,"yogurt"
1629,2313,2014-07-22,"whole milk"
1629,2314,2015-05-17,"citrus fruit"
1629,2314,2015-05-17,"ham"
1629,2315,2015-06-08,"frozen dessert"
1629,2315,2015-06-08,"tropical fruit"
1630,2316,2014-10-22,"whole milk"
1630,2316,2014-10-22,"rolls/buns"
1630,2317,2015-05-22,"semi-finished bread"
1630,2317,2015-05-22,"tropical fruit"
1631,2318,2015-02-05,"domestic eggs"
1631,2318,2015-02-05,"mayonnaise"
1631,2318,2015-02-05,"coffee"
1631,2319,2015-08-14,"tropical fruit"
1631,2319,2015-08-14,"herbs"
1632,2320,2014-02-16,"brown bread"
1632,2320,2014-02-16,"shopping bags"
1632,2320,2014-02-16,"soda"
1632,2321,2014-05-29,"root vegetables"
1632,2321,2014-05-29,"newspapers"
1632,2322,2014-05-30,"misc. beverages"
1632,2322,2014-05-30,"white bread"
1632,2323,2015-05-29,"house keeping products"
1632,2323,2015-05-29,"whole milk"
1632,2324,2015-08-27,"chicken"
1632,2324,2015-08-27,"napkins"
1632,2324,2015-08-27,"soda"
1632,2325,2015-12-15,"onions"
1632,2325,2015-12-15,"rolls/buns"
1633,2326,2014-07-05,"ready soups"
1633,2326,2014-07-05,"shopping bags"
1633,2327,2015-08-09,"condensed milk"
1633,2327,2015-08-09,"pork"
1633,2327,2015-08-09,"whole milk"
1633,2327,2015-08-09,"pastry"
1634,2328,2014-02-10,"fruit/vegetable juice"
1634,2328,2014-02-10,"herbs"
1634,2329,2014-09-16,"chicken"
1634,2329,2014-09-16,"soda"
1634,2330,2015-01-16,"brown bread"
1634,2330,2015-01-16,"yogurt"
1634,2331,2015-02-09,"whole milk"
1634,2331,2015-02-09,"other vegetables"
1634,2331,2015-02-09,"yogurt"
1634,2331,2015-02-09,"newspapers"
1634,2331,2015-02-09,"bottled water"
1634,2331,2015-02-09,"pet care"
1634,2332,2015-05-28,"rolls/buns"
1634,2332,2015-05-28,"bottled water"
1634,2332,2015-05-28,"whole milk"
1634,2333,2015-12-03,"bottled water"
1634,2333,2015-12-03,"frankfurter"
1634,2333,2015-12-03,"curd"
1634,2333,2015-12-03,"butter milk"
1635,2334,2014-11-17,"chocolate"
1635,2334,2014-11-17,"white bread"
1635,2335,2014-12-20,"whole milk"
1635,2335,2014-12-20,"shopping bags"
1635,2336,2015-11-25,"butter"
1635,2336,2015-11-25,"citrus fruit"
1636,2337,2014-05-20,"root vegetables"
1636,2337,2014-05-20,"napkins"
1636,2338,2014-07-09,"white bread"
1636,2338,2014-07-09,"hygiene articles"
1636,2339,2014-08-08,"other vegetables"
1636,2339,2014-08-08,"liquor (appetizer)"
1636,2340,2015-05-04,"other vegetables"
1636,2340,2015-05-04,"whole milk"
1636,2341,2015-09-19,"rolls/buns"
1636,2341,2015-09-19,"bottled beer"
1636,2342,2015-12-05,"berries"
1636,2342,2015-12-05,"other vegetables"
1638,2343,2014-08-14,"prosecco"
1638,2343,2014-08-14,"chewing gum"
1638,2344,2015-03-12,"whole milk"
1638,2344,2015-03-12,"hard cheese"
1638,2344,2015-03-12,"candles"
1638,2344,2015-03-12,"bottled beer"
1638,2344,2015-03-12,"shopping bags"
1638,2344,2015-03-12,"jam"
1639,2345,2014-08-21,"long life bakery product"
1639,2345,2014-08-21,"chocolate"
1639,2346,2014-08-23,"ham"
1639,2346,2014-08-23,"female sanitary products"
1639,2347,2015-10-10,"frankfurter"
